movieId,degree,m_degree,f_degree
114814,2.002773155,3.002773155,1.002733734
115212,2.002773155,,2.005467468
115263,2.002773155,0.502773155,3.502733734
115504,2.002773155,1.502773155,2.502733734
115819,2.002773155,,2.005467468
116297,2.002773155,1.502773155,2.502733734
116845,2.002773155,3.502773155,0.502733734
117362,2.002773155,0.502773155,3.502733734
117432,2.002773155,3.502773155,0.502733734
118189,2.002773155,0.502773155,3.502733734
121133,2.002773155,0.502773155,3.502733734
121159,2.002773155,0.502773155,3.502733734
122878,2.002773155,2.502773155,1.502733734
123589,2.002773155,,2.005467468
124769,2.002773155,,2.005467468
104583,2.002773155,2.005546311,
106212,2.002773155,2.005546311,
106739,2.002773155,2.005546311,
106892,2.002773155,2.005546311,
111757,2.002773155,2.005546311,
111852,2.002773155,2.005546311,
114563,2.002773155,2.005546311,
115897,2.002773155,2.005546311,
117146,2.002773155,2.005546311,
120629,2.002773155,2.005546311,
126921,2.002773155,2.005546311,
127088,2.002773155,2.005546311,
128878,2.002773155,2.005546311,
130894,2.002773155,3.002773155,1.002733734
131854,2.002773155,,2.005467468
132074,2.002773155,0.502773155,3.502733734
132656,2.002773155,3.502773155,0.502733734
133581,2.002773155,,2.005467468
133885,2.002773155,3.502773155,0.502733734
134372,2.002773155,,2.005467468
136369,2.002773155,3.002773155,1.002733734
136445,2.002773155,3.502773155,0.502733734
140397,2.002773155,1.002773155,3.002733734
140880,2.002773155,0.502773155,3.502733734
141000,2.002773155,,2.005467468
141060,2.002773155,0.502773155,3.502733734
142490,2.002773155,,2.005467468
144198,2.002773155,3.502773155,0.502733734
147326,2.002773155,,2.005467468
149992,2.002773155,,2.005467468
154678,2.002773155,0.502773155,3.502733734
155561,2.002773155,2.502773155,1.502733734
155715,2.002773155,,2.005467468
157132,2.002773155,,2.005467468
158904,2.002773155,0.502773155,3.502733734
159030,2.002773155,3.502773155,0.502733734
164767,2.002773155,,2.005467468
167498,2.002773155,3.502773155,0.502733734
169656,2.002773155,1.502773155,2.502733734
170293,2.002773155,2.002773155,2.002733734
170601,2.002773155,2.502773155,1.502733734
172751,2.002773155,3.002773155,1.002733734
172763,2.002773155,3.002773155,1.002733734
173281,2.002773155,,2.005467468
174831,2.002773155,,2.005467468
175387,2.002773155,,2.005467468
176619,2.002773155,0.502773155,3.502733734
178063,2.002773155,3.002773155,1.002733734
130618,2.002773155,2.005546311,
131457,2.002773155,2.005546311,
154268,2.002773155,2.005546311,
160012,2.002773155,2.005546311,
172461,2.002773155,2.005546311,
572,2.002773155,2.002773155,2.002733734
878,2.002773155,1.002773155,3.002733734
980,2.002773155,1.002773155,3.002733734
1349,2.002773155,1.002773155,3.002733734
1930,2.002773155,1.002773155,3.002733734
5212,2.002773155,2.002773155,2.002733734
5317,2.002773155,1.002773155,3.002733734
5537,2.002773155,1.002773155,3.002733734
5559,2.002773155,1.002773155,3.002733734
5571,2.002773155,1.002773155,3.002733734
5576,2.002773155,1.002773155,3.002733734
5579,2.002773155,1.002773155,3.002733734
5858,2.002773155,2.002773155,2.002733734
7191,2.002773155,3.002773155,1.002733734
7409,2.002773155,0.502773155,3.502733734
8825,2.002773155,2.002773155,2.002733734
26734,2.002773155,0.502773155,3.502733734
27444,2.002773155,3.002773155,1.002733734
27603,2.002773155,1.002773155,3.002733734
27658,2.002773155,3.502773155,0.502733734
33342,2.002773155,3.502773155,0.502733734
43906,2.002773155,2.502773155,1.502733734
44777,2.002773155,3.502773155,0.502733734
46613,2.002773155,3.002773155,1.002733734
46957,2.002773155,1.502773155,2.502733734
47736,2.002773155,3.502773155,0.502733734
49737,2.002773155,0.502773155,3.502733734
51503,2.002773155,1.502773155,2.502733734
51569,2.002773155,2.502773155,1.502733734
57811,2.002773155,3.502773155,0.502733734
59669,2.002773155,3.502773155,0.502733734
60894,2.002773155,0.502773155,3.502733734
61493,2.002773155,0.502773155,3.502733734
69131,2.002773155,1.002773155,3.002733734
69908,2.002773155,3.502773155,0.502733734
70607,2.002773155,1.002773155,3.002733734
4123,2.002731558,2.241597337,1.313668671
826,2.001386577,2.002773155,
884,2.001386577,2.002773155,
1360,2.001386577,2.002773155,
1652,2.001386577,2.002773155,
3463,2.001386577,2.002773155,
3485,2.001386577,2.002773155,
3829,2.001386577,2.002773155,
5019,2.001386577,2.002773155,
5280,2.001386577,2.002773155,
5281,2.001386577,2.002773155,
5545,2.001386577,2.002773155,
5866,2.001386577,2.002773155,
6019,2.001386577,2.002773155,
6205,2.001386577,2.002773155,
6354,2.001386577,2.002773155,
6716,2.001386577,2.002773155,
6739,2.001386577,2.002773155,
6962,2.001386577,2.002773155,
7246,2.001386577,2.002773155,
7523,2.001386577,2.002773155,
7563,2.001386577,2.002773155,
7954,2.001386577,2.002773155,
8397,2.001386577,2.002773155,
8787,2.001386577,2.002773155,
8788,2.001386577,2.002773155,
8817,2.001386577,2.002773155,
26095,2.001386577,2.002773155,
26125,2.001386577,2.002773155,
26308,2.001386577,2.002773155,
26320,2.001386577,2.002773155,
26383,2.001386577,2.002773155,
27616,2.001386577,2.002773155,
27889,2.001386577,2.002773155,
32049,2.001386577,2.002773155,
39390,2.001386577,2.002773155,
40738,2.001386577,2.002773155,
47719,2.001386577,2.002773155,
48315,2.001386577,2.002773155,
51528,2.001386577,2.002773155,
54185,2.001386577,2.002773155,
54988,2.001386577,2.002773155,
55329,2.001386577,2.002773155,
55492,2.001386577,2.002773155,
58895,2.001386577,2.002773155,
59362,2.001386577,2.002773155,
63069,2.001386577,2.002773155,
65907,2.001386577,2.002773155,
66369,2.001386577,2.002773155,
66947,2.001386577,2.002773155,
67869,2.001386577,2.002773155,
69542,2.001386577,2.002773155,
69974,2.001386577,2.002773155,
77370,2.001386577,2.002773155,
77808,2.001386577,2.002773155,
78913,2.001386577,2.002773155,
79663,2.001386577,2.002773155,
80243,2.001386577,2.002773155,
80820,2.001386577,2.002773155,
82051,2.001386577,2.002773155,
85985,2.001386577,2.002773155,
87081,2.001386577,2.002773155,
88339,2.001386577,2.002773155,
89275,2.001386577,2.002773155,
89516,2.001386577,2.002773155,
90495,2.001386577,2.002773155,
91789,2.001386577,2.002773155,
91799,2.001386577,2.002773155,
92154,2.001386577,2.002773155,
93859,2.001386577,2.002773155,
94412,2.001386577,2.002773155,
94772,2.001386577,2.002773155,
96421,2.001386577,2.002773155,
96909,2.001386577,2.002773155,
97059,2.001386577,2.002773155,
98532,2.001386577,2.002773155,
100583,2.001386577,2.002773155,
101180,2.001386577,2.002773155,
101468,2.001386577,2.002773155,
102390,2.001386577,2.002773155,
102798,2.001386577,2.002773155,
103301,2.001386577,2.002773155,
103996,2.001386577,2.002773155,
139,2.001386577,,2.002733734
693,2.001386577,,2.002733734
758,2.001386577,,2.002733734
795,2.001386577,,2.002733734
812,2.001386577,,2.002733734
815,2.001386577,,2.002733734
843,2.001386577,,2.002733734
895,2.001386577,,2.002733734
1106,2.001386577,,2.002733734
1531,2.001386577,,2.002733734
1723,2.001386577,,2.002733734
2343,2.001386577,,2.002733734
2679,2.001386577,,2.002733734
2845,2.001386577,,2.002733734
2887,2.001386577,,2.002733734
3057,2.001386577,,2.002733734
3126,2.001386577,,2.002733734
3149,2.001386577,,2.002733734
3291,2.001386577,,2.002733734
3522,2.001386577,,2.002733734
3856,2.001386577,,2.002733734
4059,2.001386577,,2.002733734
4163,2.001386577,,2.002733734
4230,2.001386577,,2.002733734
4647,2.001386577,,2.002733734
4882,2.001386577,,2.002733734
4904,2.001386577,,2.002733734
5043,2.001386577,,2.002733734
5067,2.001386577,,2.002733734
5086,2.001386577,,2.002733734
5176,2.001386577,,2.002733734
5186,2.001386577,,2.002733734
5190,2.001386577,,2.002733734
5403,2.001386577,,2.002733734
5551,2.001386577,,2.002733734
5583,2.001386577,,2.002733734
5623,2.001386577,,2.002733734
5695,2.001386577,,2.002733734
5798,2.001386577,,2.002733734
5865,2.001386577,,2.002733734
5889,2.001386577,,2.002733734
6000,2.001386577,,2.002733734
6546,2.001386577,,2.002733734
6570,2.001386577,,2.002733734
6627,2.001386577,,2.002733734
6865,2.001386577,,2.002733734
6929,2.001386577,,2.002733734
7204,2.001386577,,2.002733734
7403,2.001386577,,2.002733734
7887,2.001386577,,2.002733734
7900,2.001386577,,2.002733734
8137,2.001386577,,2.002733734
8252,2.001386577,,2.002733734
8294,2.001386577,,2.002733734
8427,2.001386577,,2.002733734
8789,2.001386577,,2.002733734
8802,2.001386577,,2.002733734
8953,2.001386577,,2.002733734
26371,2.001386577,,2.002733734
26468,2.001386577,,2.002733734
26719,2.001386577,,2.002733734
26752,2.001386577,,2.002733734
26826,2.001386577,,2.002733734
27506,2.001386577,,2.002733734
30896,2.001386577,,2.002733734
32923,2.001386577,,2.002733734
33237,2.001386577,,2.002733734
34170,2.001386577,,2.002733734
35807,2.001386577,,2.002733734
39394,2.001386577,,2.002733734
39524,2.001386577,,2.002733734
41650,2.001386577,,2.002733734
44978,2.001386577,,2.002733734
45030,2.001386577,,2.002733734
45756,2.001386577,,2.002733734
45758,2.001386577,,2.002733734
46595,2.001386577,,2.002733734
51686,2.001386577,,2.002733734
51917,2.001386577,,2.002733734
52352,2.001386577,,2.002733734
52709,2.001386577,,2.002733734
54445,2.001386577,,2.002733734
55419,2.001386577,,2.002733734
59044,2.001386577,,2.002733734
60237,2.001386577,,2.002733734
61931,2.001386577,,2.002733734
61970,2.001386577,,2.002733734
64524,2.001386577,,2.002733734
65667,2.001386577,,2.002733734
67890,2.001386577,,2.002733734
68392,2.001386577,,2.002733734
68498,2.001386577,,2.002733734
68667,2.001386577,,2.002733734
68685,2.001386577,,2.002733734
69503,2.001386577,,2.002733734
70571,2.001386577,,2.002733734
72514,2.001386577,,2.002733734
73228,2.001386577,,2.002733734
73442,2.001386577,,2.002733734
73472,2.001386577,,2.002733734
74436,2.001386577,,2.002733734
76277,2.001386577,,2.002733734
76814,2.001386577,,2.002733734
78408,2.001386577,,2.002733734
78858,2.001386577,,2.002733734
79339,2.001386577,,2.002733734
79765,2.001386577,,2.002733734
82097,2.001386577,,2.002733734
83956,2.001386577,,2.002733734
85792,2.001386577,,2.002733734
86807,2.001386577,,2.002733734
86896,2.001386577,,2.002733734
87909,2.001386577,,2.002733734
89268,2.001386577,,2.002733734
91206,2.001386577,,2.002733734
91450,2.001386577,,2.002733734
91540,2.001386577,,2.002733734
91601,2.001386577,,2.002733734
91694,2.001386577,,2.002733734
92477,2.001386577,,2.002733734
96853,2.001386577,,2.002733734
96919,2.001386577,,2.002733734
97386,2.001386577,,2.002733734
97697,2.001386577,,2.002733734
98464,2.001386577,,2.002733734
98558,2.001386577,,2.002733734
98560,2.001386577,,2.002733734
98629,2.001386577,,2.002733734
103422,2.001386577,,2.002733734
104599,2.001386577,,2.002733734
104671,2.001386577,,2.002733734
105135,2.001386577,,2.002733734
106336,2.001386577,,2.002733734
106624,2.001386577,,2.002733734
107067,2.001386577,,2.002733734
107557,2.001386577,,2.002733734
107684,2.001386577,,2.002733734
108056,2.001386577,,2.002733734
108122,2.001386577,,2.002733734
108158,2.001386577,,2.002733734
108491,2.001386577,,2.002733734
109353,2.001386577,,2.002733734
110240,2.001386577,,2.002733734
110635,2.001386577,,2.002733734
110897,2.001386577,,2.002733734
111587,2.001386577,,2.002733734
111589,2.001386577,,2.002733734
111789,2.001386577,,2.002733734
112261,2.001386577,,2.002733734
112452,2.001386577,,2.002733734
113416,2.001386577,,2.002733734
113585,2.001386577,,2.002733734
116668,2.001386577,,2.002733734
117586,2.001386577,,2.002733734
118252,2.001386577,,2.002733734
118328,2.001386577,,2.002733734
118512,2.001386577,,2.002733734
119454,2.001386577,,2.002733734
119772,2.001386577,,2.002733734
120490,2.001386577,,2.002733734
120948,2.001386577,,2.002733734
121237,2.001386577,,2.002733734
122084,2.001386577,,2.002733734
122480,2.001386577,,2.002733734
123159,2.001386577,,2.002733734
123264,2.001386577,,2.002733734
123534,2.001386577,,2.002733734
124735,2.001386577,,2.002733734
127266,2.001386577,,2.002733734
128540,2.001386577,,2.002733734
104975,2.001386577,2.002773155,
105630,2.001386577,2.002773155,
105965,2.001386577,2.002773155,
108153,2.001386577,2.002773155,
110631,2.001386577,2.002773155,
112903,2.001386577,2.002773155,
114492,2.001386577,2.002773155,
114704,2.001386577,2.002773155,
116337,2.001386577,2.002773155,
116963,2.001386577,2.002773155,
117017,2.001386577,2.002773155,
117065,2.001386577,2.002773155,
117448,2.001386577,2.002773155,
119856,2.001386577,2.002773155,
121141,2.001386577,2.002773155,
121495,2.001386577,2.002773155,
122278,2.001386577,2.002773155,
123894,2.001386577,2.002773155,
124129,2.001386577,2.002773155,
126212,2.001386577,2.002773155,
129534,2.001386577,,2.002733734
129816,2.001386577,,2.002733734
130269,2.001386577,,2.002733734
130702,2.001386577,,2.002733734
131156,2.001386577,,2.002733734
131162,2.001386577,,2.002733734
133139,2.001386577,,2.002733734
133143,2.001386577,,2.002733734
133163,2.001386577,,2.002733734
135927,2.001386577,,2.002733734
135945,2.001386577,,2.002733734
135951,2.001386577,,2.002733734
136774,2.001386577,,2.002733734
138904,2.001386577,,2.002733734
139207,2.001386577,,2.002733734
139229,2.001386577,,2.002733734
140383,2.001386577,,2.002733734
140932,2.001386577,,2.002733734
141546,2.001386577,,2.002733734
141630,2.001386577,,2.002733734
141964,2.001386577,,2.002733734
142754,2.001386577,,2.002733734
144366,2.001386577,,2.002733734
144506,2.001386577,,2.002733734
144562,2.001386577,,2.002733734
144966,2.001386577,,2.002733734
144984,2.001386577,,2.002733734
146048,2.001386577,,2.002733734
146050,2.001386577,,2.002733734
147186,2.001386577,,2.002733734
147188,2.001386577,,2.002733734
147418,2.001386577,,2.002733734
148359,2.001386577,,2.002733734
148719,2.001386577,,2.002733734
150776,2.001386577,,2.002733734
151487,2.001386577,,2.002733734
151595,2.001386577,,2.002733734
151675,2.001386577,,2.002733734
151773,2.001386577,,2.002733734
151905,2.001386577,,2.002733734
153830,2.001386577,,2.002733734
153893,2.001386577,,2.002733734
153939,2.001386577,,2.002733734
154414,2.001386577,,2.002733734
155062,2.001386577,,2.002733734
155910,2.001386577,,2.002733734
155970,2.001386577,,2.002733734
156702,2.001386577,,2.002733734
157098,2.001386577,,2.002733734
158394,2.001386577,,2.002733734
159696,2.001386577,,2.002733734
159773,2.001386577,,2.002733734
160139,2.001386577,,2.002733734
160201,2.001386577,,2.002733734
160551,2.001386577,,2.002733734
160684,2.001386577,,2.002733734
161179,2.001386577,,2.002733734
161326,2.001386577,,2.002733734
162676,2.001386577,,2.002733734
163068,2.001386577,,2.002733734
163747,2.001386577,,2.002733734
163775,2.001386577,,2.002733734
164117,2.001386577,,2.002733734
164649,2.001386577,,2.002733734
165673,2.001386577,,2.002733734
165843,2.001386577,,2.002733734
165883,2.001386577,,2.002733734
165889,2.001386577,,2.002733734
166938,2.001386577,,2.002733734
167206,2.001386577,,2.002733734
167638,2.001386577,,2.002733734
167698,2.001386577,,2.002733734
168058,2.001386577,,2.002733734
168562,2.001386577,,2.002733734
169314,2.001386577,,2.002733734
169654,2.001386577,,2.002733734
169850,2.001386577,,2.002733734
169890,2.001386577,,2.002733734
170199,2.001386577,,2.002733734
170871,2.001386577,,2.002733734
171511,2.001386577,,2.002733734
171715,2.001386577,,2.002733734
172521,2.001386577,,2.002733734
172677,2.001386577,,2.002733734
172735,2.001386577,,2.002733734
173349,2.001386577,,2.002733734
174749,2.001386577,,2.002733734
174997,2.001386577,,2.002733734
175263,2.001386577,,2.002733734
175337,2.001386577,,2.002733734
175359,2.001386577,,2.002733734
175783,2.001386577,,2.002733734
177115,2.001386577,,2.002733734
179301,2.001386577,,2.002733734
180261,2.001386577,,2.002733734
182371,2.001386577,,2.002733734
182517,2.001386577,,2.002733734
183807,2.001386577,,2.002733734
184249,2.001386577,,2.002733734
184521,2.001386577,,2.002733734
184757,2.001386577,,2.002733734
187069,2.001386577,,2.002733734
187481,2.001386577,,2.002733734
190035,2.001386577,,2.002733734
190741,2.001386577,,2.002733734
193793,2.001386577,,2.002733734
129044,2.001386577,2.002773155,
129201,2.001386577,2.002773155,
130716,2.001386577,2.002773155,
131472,2.001386577,2.002773155,
132180,2.001386577,2.002773155,
132358,2.001386577,2.002773155,
132364,2.001386577,2.002773155,
133235,2.001386577,2.002773155,
133767,2.001386577,2.002773155,
133837,2.001386577,2.002773155,
135196,2.001386577,2.002773155,
135438,2.001386577,2.002773155,
135446,2.001386577,2.002773155,
135448,2.001386577,2.002773155,
135729,2.001386577,2.002773155,
136800,2.001386577,2.002773155,
136912,2.001386577,2.002773155,
138010,2.001386577,2.002773155,
138414,2.001386577,2.002773155,
138740,2.001386577,2.002773155,
139447,2.001386577,2.002773155,
140086,2.001386577,2.002773155,
142695,2.001386577,2.002773155,
142863,2.001386577,2.002773155,
142865,2.001386577,2.002773155,
143659,2.001386577,2.002773155,
144682,2.001386577,2.002773155,
144736,2.001386577,2.002773155,
146499,2.001386577,2.002773155,
147396,2.001386577,2.002773155,
148634,2.001386577,2.002773155,
148816,2.001386577,2.002773155,
148938,2.001386577,2.002773155,
149144,2.001386577,2.002773155,
149877,2.001386577,2.002773155,
150371,2.001386577,2.002773155,
151193,2.001386577,2.002773155,
151601,2.001386577,2.002773155,
151767,2.001386577,2.002773155,
152228,2.001386577,2.002773155,
152475,2.001386577,2.002773155,
152607,2.001386577,2.002773155,
154992,2.001386577,2.002773155,
155828,2.001386577,2.002773155,
156696,2.001386577,2.002773155,
157627,2.001386577,2.002773155,
158139,2.001386577,2.002773155,
160584,2.001386577,2.002773155,
160836,2.001386577,2.002773155,
161974,2.001386577,2.002773155,
162156,2.001386577,2.002773155,
162290,2.001386577,2.002773155,
164929,2.001386577,2.002773155,
